"wvsccode","wave","year","aj","age","collegeed","female","unemployed","ideology","satisfinancial","postma4","cai","trustmostpeople","godimportant","respectauthority","nationalpride"
840,2,1990,1,36,,0,0,5,6,0,-1,0,9,1,1
840,2,1990,1,69,,1,0,5,9,-1,-1,0,10,1,1
840,2,1990,7,32,,0,0,2,2,1,0,1,1,0,
840,2,1990,1,34,,1,0,5,5,-1,0,0,10,1,1
840,2,1990,10,23,,1,0,7,5,-1,0,0,8,-1,1
840,2,1990,1,18,,0,0,4,9,0,-1,1,5,1,1
840,2,1990,3,64,,1,0,7,4,1,0,1,10,1,1
840,2,1990,3,39,,1,1,6,3,1,1,0,10,1,1
840,2,1990,10,32,,0,0,2,7,1,1,1,1,0,1
840,2,1990,1,30,,1,0,7,7,-1,-1,0,6,1,1
840,2,1990,3,20,,0,0,4,9,-1,0,1,4,1,1
840,2,1990,2,48,,0,0,7,9,0,1,0,9,1,1
840,2,1990,6,30,,0,0,6,10,-1,2,0,7,1,0
840,2,1990,1,60,,1,0,10,9,0,-1,0,10,1,1
840,2,1990,1,57,,0,0,10,9,1,-2,0,10,1,1
840,2,1990,1,28,,1,0,5,4,0,-1,,10,-1,1
840,2,1990,1,58,,0,0,9,10,0,-2,0,9,1,1
840,2,1990,2,33,,0,0,7,9,0,-1,0,8,1,1
840,2,1990,1,27,,1,0,7,10,0,-1,0,10,1,1
840,2,1990,1,75,,1,0,5,8,0,0,1,10,1,1
840,2,1990,1,58,,1,0,,9,0,-1,1,10,1,1
840,2,1990,1,59,,0,0,,,,-1,0,7,1,0
840,2,1990,1,34,,1,0,5,4,-1,0,0,7,1,0
840,2,1990,4,41,,0,0,5,7,0,-2,0,5,-1,0
840,2,1990,1,63,,0,0,5,8,0,-2,1,8,-1,1
840,2,1990,1,88,,0,,9,9,0,0,1,10,1,1
840,2,1990,4,67,,0,0,9,9,-1,-1,0,9,1,1
840,2,1990,5,89,,1,0,8,9,1,-2,0,9,1,1
840,2,1990,1,41,,0,0,6,8,0,0,1,10,1,0
840,2,1990,5,72,,1,0,6,9,-1,-1,1,10,1,
840,2,1990,5,68,,1,0,7,6,0,-1,1,10,1,0
840,2,1990,5,60,,1,0,4,8,0,0,1,10,1,1
840,2,1990,1,82,,0,0,5,10,0,-1,0,10,1,1
840,2,1990,1,38,,0,0,,4,-1,0,0,10,1,0
840,2,1990,5,37,,0,0,4,10,1,2,0,7,0,0
840,2,1990,6,65,,0,0,8,9,0,2,1,10,1,1
840,2,1990,5,31,,1,0,,9,,-1,0,9,1,0
840,2,1990,1,41,,0,1,5,5,1,-1,1,10,1,1
840,2,1990,5,83,,0,0,,3,0,0,0,10,1,0
840,2,1990,,78,,0,0,7,10,0,-1,1,10,0,1
840,2,1990,1,47,,1,0,,3,1,-2,0,10,1,1
840,2,1990,9,53,,1,0,5,8,-1,-1,0,9,1,1
840,2,1990,1,52,,0,0,8,10,,1,1,10,1,1
840,2,1990,2,65,,1,0,5,9,0,-2,1,10,1,1
840,2,1990,3,62,,1,0,6,10,0,0,1,10,1,1
840,2,1990,4,21,,1,0,5,10,0,1,0,8,1,1
840,2,1990,4,65,,0,0,5,10,0,-1,1,10,1,1
840,2,1990,9,49,,0,0,9,8,0,-1,0,2,1,1
840,2,1990,7,80,,1,0,,4,0,-2,0,10,-1,1
840,2,1990,3,38,,1,0,6,9,0,0,1,10,1,1
840,2,1990,4,40,,0,0,8,6,0,1,0,1,1,1
840,2,1990,4,63,,1,0,6,9,1,0,1,9,1,1
840,2,1990,4,30,,1,0,,5,1,0,1,10,1,1
840,2,1990,4,63,,0,0,3,7,0,-1,0,6,1,1
840,2,1990,3,48,,1,0,5,6,1,0,1,8,0,1
840,2,1990,5,42,,0,0,5,8,0,1,1,7,1,1
840,2,1990,1,79,,0,0,5,8,0,-1,0,10,1,0
840,2,1990,7,43,,1,0,5,8,1,2,1,9,1,1
840,2,1990,1,84,,1,0,6,7,0,-1,1,10,1,1
840,2,1990,5,40,,1,0,5,9,0,1,0,10,1,0
840,2,1990,,52,,0,0,8,9,,0,0,5,,
840,2,1990,2,70,,0,0,5,8,1,-1,0,8,1,1
840,2,1990,2,25,,0,0,9,2,-1,-2,0,10,1,1
840,2,1990,8,38,,1,0,8,7,0,2,1,7,0,1
840,2,1990,1,25,,0,0,9,6,1,-1,1,10,1,0
840,2,1990,6,39,,1,0,3,7,1,2,1,3,0,0
840,2,1990,1,56,,0,0,10,10,-1,1,0,10,1,1
840,2,1990,1,38,,1,0,6,9,0,1,0,10,1,1
840,2,1990,2,62,,0,0,8,8,0,-2,1,9,1,0
840,2,1990,3,76,,0,0,10,7,0,-1,1,10,1,1
840,2,1990,3,38,,1,0,7,8,0,0,0,10,1,1
840,2,1990,4,78,,1,0,8,9,1,1,1,10,1,1
840,2,1990,5,38,,0,0,5,6,1,1,1,5,1,1
840,2,1990,4,49,,1,0,6,3,-1,0,1,8,1,1
840,2,1990,3,40,,0,0,8,8,0,0,1,7,-1,0
840,2,1990,5,44,,1,0,5,8,-1,0,1,8,1,1
840,2,1990,1,36,,1,0,8,7,0,-2,0,10,1,0
840,2,1990,1,40,,0,0,5,8,1,-1,1,9,1,1
840,2,1990,,74,,0,0,9,9,0,-1,0,10,1,1
840,2,1990,10,42,,1,0,6,8,0,1,1,5,1,0
840,2,1990,1,30,,1,0,5,9,1,-2,1,10,1,1
840,2,1990,10,42,,1,0,5,10,-1,-2,1,9,0,1
840,2,1990,1,25,,0,0,5,6,1,0,1,10,1,0
840,2,1990,9,40,,1,0,8,1,0,2,0,8,1,1
840,2,1990,5,23,,1,0,8,8,0,1,0,8,1,1
840,2,1990,6,29,,1,1,5,4,0,2,1,6,1,1
840,2,1990,8,24,,0,0,7,4,0,-1,0,8,1,1
840,2,1990,10,37,,0,0,1,10,1,-1,1,5,1,0
840,2,1990,1,33,,0,0,5,10,0,0,0,10,1,1
840,2,1990,2,28,,0,0,9,10,0,1,,7,1,0
840,2,1990,1,25,,0,0,8,6,0,-1,0,9,1,1
840,2,1990,4,46,,0,0,4,2,1,0,1,9,1,0
840,2,1990,10,76,,1,0,,10,0,-1,1,10,1,1
840,2,1990,3,61,,1,0,7,4,0,-1,1,10,1,1
840,2,1990,3,23,,1,0,8,3,0,-1,0,10,-1,0
840,2,1990,1,26,,0,0,,5,-1,0,0,10,1,0
840,2,1990,1,32,,1,0,5,5,0,0,,9,-1,1
840,2,1990,1,26,,0,0,7,10,-1,1,0,10,1,1
840,2,1990,1,26,,0,0,,7,0,1,1,10,1,1
840,2,1990,8,33,,1,0,3,1,1,1,0,8,-1,0
840,2,1990,1,80,,0,0,8,5,0,-2,0,10,1,1
840,2,1990,1,81,,0,0,10,10,0,-1,1,10,1,1
840,2,1990,8,44,,0,0,,5,0,0,0,10,1,1
840,2,1990,5,43,,0,0,6,8,0,2,1,1,1,0
840,2,1990,8,31,,1,0,5,4,0,1,0,1,1,0
840,2,1990,10,36,,1,0,3,4,1,1,1,3,-1,0
840,2,1990,8,41,,1,0,5,7,0,0,1,7,1,0
840,2,1990,1,40,,1,0,5,5,0,0,1,10,1,1
840,2,1990,2,21,,1,1,5,8,0,2,1,6,1,0
840,2,1990,1,42,,1,0,,10,,0,1,10,1,0
840,2,1990,3,29,,1,0,6,7,-1,-1,0,10,1,1
840,2,1990,5,19,,1,0,5,5,0,1,0,10,1,1
840,2,1990,10,28,,0,0,5,7,1,-1,1,6,1,1
840,2,1990,6,34,,0,0,3,8,1,1,1,3,-1,0
840,2,1990,1,31,,1,0,4,3,,1,1,10,1,1
840,2,1990,1,28,,1,0,,10,-1,1,0,5,1,0
840,2,1990,7,36,,1,0,,4,-1,1,0,8,1,1
840,2,1990,6,48,,1,0,7,7,1,-1,0,10,1,1
840,2,1990,,21,,1,0,6,9,0,0,1,10,0,0
840,2,1990,3,38,,0,0,6,8,0,-1,0,10,1,0
840,2,1990,1,33,,0,0,8,9,-1,-2,1,10,0,0
840,2,1990,5,47,,1,0,5,8,0,-1,1,9,1,0
840,2,1990,5,33,,0,0,5,7,1,0,0,7,0,0
840,2,1990,5,20,,1,0,3,1,0,-1,0,8,1,1
840,2,1990,5,51,,0,0,6,6,1,-1,1,9,1,0
840,2,1990,5,30,,1,0,,10,0,1,0,9,1,1
840,2,1990,6,20,,0,1,6,2,0,1,0,7,-1,0
840,2,1990,4,31,,0,0,5,8,-1,-1,0,10,-1,0
840,2,1990,2,82,,0,0,6,7,0,-1,0,9,1,1
840,2,1990,7,22,,1,1,5,5,1,2,1,8,1,1
840,2,1990,2,38,,0,0,7,9,1,-2,0,9,-1,1
840,2,1990,10,88,,1,0,6,10,0,-1,1,10,1,1
840,2,1990,2,37,,0,0,5,10,-1,-1,1,3,1,0
840,2,1990,2,37,,1,0,5,5,0,0,0,10,1,0
840,2,1990,3,77,,0,0,10,10,0,0,0,10,1,1
840,2,1990,4,66,,1,0,5,10,0,0,0,10,1,1
840,2,1990,10,65,,,,6,10,0,2,1,10,1,1
840,2,1990,8,43,,0,0,4,4,1,2,1,2,,0
840,2,1990,7,68,,,0,9,9,0,-1,0,9,1,1
840,2,1990,6,86,,1,0,7,8,0,1,0,7,1,1
840,2,1990,5,62,,1,,5,5,1,2,0,10,0,1
840,2,1990,6,33,,0,0,7,7,0,1,0,6,1,1
840,2,1990,6,49,,0,1,6,7,-1,-1,0,10,1,1
840,2,1990,7,77,,1,0,5,5,0,2,0,6,-1,1
840,2,1990,5,28,,0,0,5,8,0,-1,1,9,1,1
840,2,1990,6,45,,1,0,10,8,0,2,1,10,1,1
840,2,1990,9,35,,1,0,5,4,0,1,1,9,1,0
840,2,1990,7,31,,1,0,6,4,0,-1,0,6,1,0
840,2,1990,10,45,,1,0,6,8,0,2,0,1,1,0
840,2,1990,2,29,,0,0,3,6,1,0,1,5,1,1
840,2,1990,10,57,,0,0,7,7,0,1,1,8,-1,1
840,2,1990,9,70,,0,0,5,7,0,2,1,1,1,1
840,2,1990,8,64,,1,0,,3,0,-2,0,10,1,1
840,2,1990,8,27,,1,0,5,8,0,-1,0,10,1,1
840,2,1990,10,55,,0,0,2,8,0,1,1,10,1,1
840,2,1990,1,32,,,0,5,8,0,-1,1,7,1,1
840,2,1990,1,90,,0,0,6,5,0,1,0,7,-1,0
840,2,1990,2,55,,1,0,5,7,0,-1,1,9,-1,0
840,2,1990,5,67,,0,0,5,5,1,0,0,10,-1,1
840,2,1990,5,36,,0,0,8,8,0,-2,0,10,1,1
840,2,1990,1,56,,1,0,6,6,1,1,0,10,1,1
840,2,1990,5,45,,0,0,5,9,-1,2,1,7,1,1
840,2,1990,8,62,,0,0,8,7,-1,0,1,8,1,1
840,2,1990,4,20,,0,0,2,7,1,1,1,1,0,0
840,2,1990,2,48,,0,0,8,9,0,1,1,8,1,1
840,2,1990,1,34,,,0,7,6,0,0,1,10,1,1
840,2,1990,5,30,,1,0,7,9,0,0,0,6,1,1
840,2,1990,1,33,,0,0,8,8,0,-2,1,8,1,1
840,2,1990,5,41,,0,0,5,10,0,0,0,10,1,1
840,2,1990,3,35,,1,0,5,9,0,0,0,10,1,1
840,2,1990,1,32,,0,0,8,5,0,-2,1,10,1,1
840,2,1990,1,21,,1,1,6,1,0,0,0,1,1,1
840,2,1990,10,67,,0,0,5,10,0,-1,1,5,0,0
840,2,1990,5,33,,0,0,3,7,0,-1,1,10,-1,0
840,2,1990,1,44,,1,0,8,6,1,0,1,10,1,0
840,2,1990,9,32,,1,0,4,8,1,2,1,8,-1,0
840,2,1990,4,48,,0,0,5,9,-1,0,0,9,1,1
840,2,1990,3,60,,0,0,8,7,-1,-1,1,8,1,1
840,2,1990,6,50,,1,0,5,6,0,0,1,10,1,1
840,2,1990,,35,,1,0,,5,1,-1,1,9,1,1
840,2,1990,5,33,,1,0,6,10,0,-2,0,5,1,1
840,2,1990,1,32,,1,0,5,1,-1,2,0,10,1,1
840,2,1990,2,43,,0,0,6,8,1,2,1,6,1,1
840,2,1990,3,27,,1,0,6,6,-1,0,1,10,1,1
840,2,1990,1,24,,1,0,7,6,0,0,0,9,-1,1
840,2,1990,1,68,,1,0,,10,1,2,1,,1,1
840,2,1990,5,64,,1,0,5,8,0,-1,1,5,-1,1
840,2,1990,6,22,,1,1,5,3,0,0,0,7,1,0
840,2,1990,5,40,,1,0,,6,0,1,0,6,1,1
840,2,1990,10,44,,0,0,6,7,1,1,1,1,1,1
840,2,1990,1,84,,1,0,,8,0,-1,1,8,1,1
840,2,1990,4,37,,0,0,5,5,0,-1,1,10,1,0
840,2,1990,5,62,,1,0,6,5,0,-2,1,8,1,1
840,2,1990,7,31,,0,0,5,7,0,0,0,5,1,1
840,2,1990,3,86,,1,0,5,8,0,0,1,10,1,1
840,2,1990,5,53,,0,0,7,5,1,2,1,7,1,1
840,2,1990,4,31,,1,0,5,9,0,1,0,10,1,1
840,2,1990,4,32,,0,0,5,5,-1,2,0,5,-1,1
840,2,1990,5,48,,0,0,5,10,0,-1,0,10,1,1
840,2,1990,1,33,,0,0,1,8,-1,-1,0,10,1,1
840,2,1990,5,54,,1,0,5,8,1,2,1,9,1,1
840,2,1990,9,19,,0,0,4,5,0,1,1,1,-1,1
840,2,1990,1,28,,1,0,9,10,0,0,0,10,1,1
840,2,1990,8,28,,1,0,7,10,0,1,0,8,1,1
840,2,1990,1,66,,0,0,,7,1,-2,1,10,1,1
840,2,1990,1,72,,0,0,,3,0,0,1,7,1,1
840,2,1990,1,67,,1,1,1,9,-1,1,0,10,1,1
840,2,1990,1,36,,1,0,5,6,0,0,1,10,1,0
840,2,1990,10,90,,1,1,,10,0,1,0,1,0,1
840,2,1990,10,40,,0,0,5,5,1,1,0,1,0,1
840,2,1990,8,66,,0,0,,7,0,0,1,7,1,1
840,2,1990,1,30,,1,0,5,5,0,0,0,8,1,1
840,2,1990,1,57,,0,0,10,10,,0,,10,1,1
840,2,1990,5,27,,1,0,5,8,0,1,0,6,1,1
840,2,1990,5,34,,0,0,3,7,0,2,1,5,-1,0
840,2,1990,1,52,,1,0,5,4,1,1,0,10,1,1
840,2,1990,1,79,,0,0,,8,0,-2,1,10,1,1
840,2,1990,1,44,,0,0,5,5,0,-2,0,10,1,1
840,2,1990,3,33,,1,0,3,1,0,1,1,9,-1,1
840,2,1990,1,72,,1,0,5,10,0,-1,0,10,1,0
840,2,1990,1,63,,0,1,6,6,,-1,0,8,1,1
840,2,1990,5,30,,1,0,5,8,-1,0,0,6,-1,1
840,2,1990,1,34,,0,0,5,5,-1,-2,1,10,1,1
840,2,1990,1,42,,1,0,5,10,0,1,0,10,0,1
840,2,1990,5,63,,1,0,1,10,1,-1,0,6,-1,1
840,2,1990,6,20,,0,0,6,1,0,1,0,6,1,0
840,2,1990,,53,,1,0,4,2,1,0,0,4,1,0
840,2,1990,8,58,,0,0,5,10,0,0,0,5,0,1
840,2,1990,5,55,,1,0,5,5,-1,2,0,6,-1,1
840,2,1990,3,62,,1,0,5,8,0,1,0,8,1,1
840,2,1990,7,38,,1,0,6,4,1,1,1,8,-1,0
840,2,1990,3,31,,1,0,5,5,0,-2,1,10,1,1
840,2,1990,6,35,,0,0,,1,0,-2,0,10,1,1
840,2,1990,1,33,,0,0,8,7,-1,0,1,10,1,1
840,2,1990,10,51,,1,0,3,9,0,0,1,10,1,0
840,2,1990,6,40,,0,0,4,7,1,-1,0,8,1,1
840,2,1990,1,26,,0,0,5,2,-1,-1,1,10,1,0
840,2,1990,1,61,,1,0,5,2,0,0,0,10,1,1
840,2,1990,1,59,,1,0,5,8,0,0,0,10,1,
840,2,1990,8,47,,0,0,7,8,0,2,1,5,1,0
840,2,1990,5,43,,1,0,,10,0,1,1,1,1,1
840,2,1990,1,38,,0,0,4,9,0,0,0,10,1,1
840,2,1990,1,35,,1,0,3,7,0,0,1,10,1,1
840,2,1990,5,21,,1,1,7,7,0,1,0,3,1,1
840,2,1990,1,28,,1,0,4,8,0,-1,1,10,-1,1
840,2,1990,5,90,,,0,9,10,-1,-1,1,9,1,1
840,2,1990,6,39,,0,0,3,6,0,2,1,3,0,0
840,2,1990,7,55,,1,0,4,9,1,-1,0,10,1,1
840,2,1990,10,46,,0,0,3,8,0,1,1,1,1,0
840,2,1990,10,36,,1,0,2,9,1,1,1,10,-1,0
840,2,1990,8,62,,0,0,6,9,0,0,0,10,1,1
840,2,1990,2,48,,1,0,5,5,0,1,1,5,1,1
840,2,1990,5,64,,1,0,,5,0,-1,0,8,1,1
840,2,1990,1,71,,0,0,9,5,0,-1,0,10,1,1
840,2,1990,4,42,,1,0,5,3,0,0,1,10,1,1
840,2,1990,5,52,,1,0,8,6,0,-1,1,6,-1,0
840,2,1990,5,27,,0,0,6,6,-1,0,0,3,0,1
840,2,1990,1,65,,0,0,6,9,0,0,1,10,1,1
840,2,1990,5,39,,0,0,4,7,1,0,1,9,1,1
840,2,1990,1,49,,0,0,10,10,0,1,0,9,0,0
840,2,1990,1,51,,0,0,8,8,0,0,1,8,0,0
840,2,1990,3,81,,0,0,8,10,0,0,1,10,1,1
840,2,1990,5,30,,0,0,8,6,0,0,1,10,1,1
840,2,1990,2,36,,1,0,7,5,-1,-1,1,10,1,1
840,2,1990,8,46,,1,0,3,8,1,0,1,8,-1,1
840,2,1990,6,38,,,0,5,6,1,1,1,10,1,0
840,2,1990,1,65,,0,0,5,7,0,1,1,10,1,1
840,2,1990,4,54,,0,0,5,9,1,2,1,3,1,0
840,2,1990,4,65,,1,0,5,8,1,-2,1,9,1,1
840,2,1990,5,65,,0,0,5,8,0,-2,0,10,1,1
840,2,1990,1,66,,0,0,5,9,0,0,0,10,1,1
840,2,1990,5,90,,1,0,5,7,0,0,1,10,1,1
840,2,1990,1,64,,0,0,6,5,0,0,0,10,1,1
840,2,1990,9,29,,1,1,6,8,0,-2,0,8,1,1
840,2,1990,1,35,,0,1,5,8,0,-1,0,10,1,1
840,2,1990,5,89,,1,0,,10,-1,-1,0,10,1,1
840,2,1990,6,17,,1,0,5,1,1,-1,0,9,1,0
840,2,1990,5,38,,0,0,3,3,1,1,1,9,0,0
840,2,1990,10,71,,1,0,1,2,1,1,1,1,0,0
840,2,1990,9,45,,0,0,7,6,0,2,1,1,0,0
840,2,1990,5,41,,1,0,7,8,1,1,1,10,1,1
840,2,1990,1,75,,1,0,5,10,1,0,1,10,1,1
840,2,1990,2,18,,1,0,5,10,0,-1,1,8,1,1
840,2,1990,3,31,,0,0,8,6,-1,2,0,8,1,0
840,2,1990,1,34,,0,0,5,5,0,0,0,10,1,1
840,2,1990,1,31,,1,0,5,9,-1,1,0,10,,0
840,2,1990,5,72,,1,0,4,5,-1,0,1,8,1,1
840,2,1990,2,84,,0,,5,10,1,0,1,10,1,1
840,2,1990,1,65,,1,0,1,10,0,1,0,10,1,0
840,2,1990,1,32,,0,0,1,3,0,1,1,10,1,1
840,2,1990,1,66,,0,0,10,3,-1,1,,10,1,1
840,2,1990,1,59,,1,0,,6,1,0,0,10,,0
840,2,1990,2,32,,1,0,5,10,1,1,0,7,-1,1
840,2,1990,1,62,,0,0,1,8,0,1,0,10,1,0
840,2,1990,1,37,,1,0,10,10,0,0,0,10,1,1
840,2,1990,6,23,,1,,6,4,0,-1,0,10,1,1
840,2,1990,5,44,,0,0,5,,0,-1,0,8,1,1
840,2,1990,1,18,,0,1,5,7,0,0,1,10,1,1
840,2,1990,1,36,,1,0,8,7,0,0,1,10,1,1
840,2,1990,1,67,,1,,5,2,0,-1,0,10,1,1
840,2,1990,5,18,,0,0,8,10,0,-2,0,6,1,1
840,2,1990,8,33,,0,0,5,5,0,2,0,8,1,1
840,2,1990,1,41,,1,0,5,8,0,0,0,10,1,1
840,2,1990,1,43,,0,0,5,8,0,-2,1,10,1,1
840,2,1990,,47,,1,1,5,,-1,0,0,9,1,1
840,2,1990,1,69,,1,,6,2,0,-2,0,10,1,1
840,2,1990,6,61,,1,0,8,10,1,0,0,8,1,1
840,2,1990,5,22,,0,0,7,3,0,0,0,5,-1,0
840,2,1990,10,55,,0,0,4,7,-1,-2,1,8,,1
840,2,1990,4,28,,1,,7,5,0,0,0,9,1,0
840,2,1990,3,41,,0,1,2,5,0,-2,1,10,1,1
840,2,1990,1,42,,0,0,,8,1,0,1,10,1,1
840,2,1990,5,37,,1,0,5,5,0,0,0,10,1,1
840,2,1990,2,32,,1,0,7,7,0,0,0,7,1,0
840,2,1990,1,23,,1,0,,7,0,0,0,10,1,
840,2,1990,1,41,,0,0,6,8,1,0,0,10,1,1
840,2,1990,6,48,,0,0,6,9,1,1,1,8,-1,1
840,2,1990,1,91,,1,0,7,1,0,0,0,10,1,1
840,2,1990,1,35,,1,0,,1,-1,-1,1,10,0,1
840,2,1990,1,22,,1,0,,10,0,0,1,9,1,1
840,2,1990,1,22,,0,0,5,5,0,-2,0,10,1,0
840,2,1990,8,90,,1,0,7,10,,0,1,2,0,1
840,2,1990,,90,,0,0,7,10,,1,0,1,-1,1
840,2,1990,6,28,,0,0,7,5,1,0,1,9,-1,1
840,2,1990,1,48,,0,0,6,10,0,0,0,10,1,1
840,2,1990,1,52,,0,1,5,3,1,1,0,10,1,0
840,2,1990,5,36,,1,0,5,8,0,1,1,10,1,1
840,2,1990,1,27,,1,0,10,5,0,0,0,10,1,0
840,2,1990,2,26,,1,0,6,2,0,0,0,7,1,0
840,2,1990,2,26,,0,0,6,8,0,1,1,4,-1,1
840,2,1990,1,51,,1,0,7,5,0,1,0,10,1,1
840,2,1990,7,35,,0,0,5,8,1,1,1,1,-1,0
840,2,1990,3,73,,0,0,5,6,0,-2,1,10,1,1
840,2,1990,2,31,,0,0,6,8,0,-1,1,10,1,1
840,2,1990,1,44,,1,0,5,5,-1,-2,0,10,1,1
840,2,1990,2,47,,1,0,5,9,1,2,0,10,1,1
840,2,1990,5,34,,1,0,7,8,0,-1,0,10,1,
840,2,1990,5,32,,0,0,8,6,1,-1,1,10,1,1
840,2,1990,9,50,,1,0,3,10,0,2,,1,-1,0
840,2,1990,6,57,,0,0,5,9,0,-1,1,4,1,1
840,2,1990,1,67,,0,0,6,8,0,0,1,10,1,1
840,2,1990,3,56,,1,0,5,8,0,-1,1,10,1,1
840,2,1990,8,35,,0,0,6,6,1,1,0,5,0,0
840,2,1990,2,40,,1,0,7,8,1,0,1,9,-1,1
840,2,1990,1,32,,0,0,6,10,0,0,1,1,1,1
840,2,1990,1,36,,0,0,6,7,0,-1,0,10,1,1
840,2,1990,6,37,,1,0,7,8,0,1,1,3,1,1
840,2,1990,10,33,,1,0,4,8,0,2,1,5,-1,0
840,2,1990,1,76,,0,0,7,8,1,-1,1,10,,1
840,2,1990,5,56,,1,0,10,9,1,-2,0,10,1,1
840,2,1990,3,28,,0,0,5,6,1,1,1,6,1,1
840,2,1990,1,41,,0,0,4,8,1,2,1,6,1,1
840,2,1990,6,67,,1,0,6,9,0,0,1,10,1,1
840,2,1990,,19,,1,0,,2,-1,-1,0,10,1,1
840,2,1990,,77,,0,0,8,8,1,-1,1,10,1,1
840,2,1990,1,36,,1,0,7,10,0,1,0,10,1,1
840,2,1990,1,42,,0,0,7,8,1,-2,0,10,1,0
840,2,1990,1,28,,1,0,10,7,0,-1,1,10,1,1
840,2,1990,4,60,,0,0,9,9,-1,-2,1,8,1,1
840,2,1990,1,45,,1,0,6,8,-1,-1,0,10,1,0
840,2,1990,5,64,,1,0,6,10,0,-1,1,10,1,1
840,2,1990,6,45,,1,0,5,1,0,0,0,10,-1,1
840,2,1990,5,40,,1,1,6,3,0,1,1,7,1,1
840,2,1990,4,21,,1,0,,5,-1,0,,8,-1,0
840,2,1990,6,40,,0,0,6,6,0,0,,6,1,0
840,2,1990,4,31,,1,,6,6,0,1,,5,-1,0
840,2,1990,6,40,,0,0,6,7,0,2,1,7,1,0
840,2,1990,4,31,,1,0,5,7,-1,0,0,6,1,0
840,2,1990,6,33,,0,0,6,6,-1,-1,,7,1,0
840,2,1990,1,27,,0,0,5,8,0,-1,1,10,1,0
840,2,1990,3,59,,1,0,2,9,0,-1,1,9,1,1
840,2,1990,5,24,,1,0,5,2,0,1,0,10,1,1
840,2,1990,5,76,,1,0,5,7,0,-1,1,8,-1,1
840,2,1990,5,57,,0,0,8,7,-1,-1,1,10,1,1
840,2,1990,5,54,,0,0,8,10,-1,1,0,6,1,1
840,2,1990,5,27,,0,0,4,6,0,1,0,6,1,1
840,2,1990,9,70,,0,0,10,8,,2,1,8,1,1
840,2,1990,10,21,,,0,,6,0,0,0,8,-1,0
840,2,1990,6,30,,1,0,6,9,-1,0,1,10,1,0
840,2,1990,4,34,,0,0,8,7,0,0,1,10,1,1
840,2,1990,10,38,,1,0,7,2,0,2,0,3,1,0
840,2,1990,8,23,,0,0,3,5,0,2,0,3,-1,1
840,2,1990,8,23,,1,0,7,8,0,-1,0,8,1,1
840,2,1990,5,44,,1,0,6,8,-1,-2,0,10,1,1
840,2,1990,7,35,,0,0,7,8,0,-2,0,10,1,1
840,2,1990,8,23,,,0,5,7,-1,-1,0,10,1,1
840,2,1990,6,28,,1,0,5,9,0,-1,0,9,-1,0
840,2,1990,3,53,,1,0,7,8,0,-1,1,10,1,1
840,2,1990,5,72,,1,0,6,5,1,-1,0,9,-1,0
840,2,1990,1,77,,0,0,6,7,0,-1,0,10,1,0
840,2,1990,5,26,,1,0,3,8,0,-2,0,10,1,1
840,2,1990,1,62,,0,0,3,3,0,0,1,10,1,1
840,2,1990,1,33,,1,0,,4,0,0,0,9,1,
840,2,1990,1,28,,1,,5,6,0,-1,1,9,1,0
840,2,1990,2,64,,0,0,8,9,,-1,0,10,1,1
840,2,1990,1,26,,0,0,8,8,1,1,0,9,1,1
840,2,1990,2,30,,0,0,5,8,0,0,0,10,1,1
840,2,1990,4,36,,1,0,,2,,-1,0,10,1,1
840,2,1990,3,34,,1,0,,1,0,-1,0,10,1,1
840,2,1990,6,46,,1,0,3,3,0,-1,0,10,1,1
840,2,1990,4,30,,0,0,,3,0,-1,0,8,1,1
840,2,1990,5,37,,0,0,5,8,-1,-1,0,8,1,1
840,2,1990,8,65,,0,0,5,9,0,0,1,9,1,1
840,2,1990,1,30,,1,0,5,8,1,-2,0,10,1,0
840,2,1990,10,63,,1,,5,7,1,0,0,10,1,1
840,2,1990,1,54,,,0,6,7,0,-1,,10,1,0
840,2,1990,5,58,,0,0,5,5,0,0,0,7,0,1
840,2,1990,1,62,,0,0,5,10,-1,-1,0,10,-1,1
840,2,1990,1,61,,0,0,,9,,-1,0,10,1,1
840,2,1990,3,35,,1,,,6,0,0,0,10,-1,1
840,2,1990,6,33,,1,0,8,8,0,1,0,10,1,1
840,2,1990,2,62,,,0,5,5,0,-2,1,10,1,1
840,2,1990,9,70,,1,0,8,10,0,0,1,10,1,1
840,2,1990,5,72,,1,0,5,8,0,-1,1,10,1,1
840,2,1990,2,42,,1,0,5,4,0,0,1,10,1,1
840,2,1990,5,31,,1,0,5,6,-1,0,,5,-1,1
840,2,1990,5,31,,0,0,5,7,1,-2,0,10,1,0
840,2,1990,4,59,,0,0,5,9,0,-1,1,5,-1,1
840,2,1990,1,44,,,0,6,7,0,-1,1,9,0,1
840,2,1990,1,56,,0,0,6,2,0,-2,1,10,1,1
840,2,1990,1,74,,1,0,,5,,0,1,8,1,1
840,2,1990,6,20,,1,0,8,7,-1,0,0,5,1,1
840,2,1990,6,34,,1,0,5,6,-1,0,0,8,1,1
840,2,1990,5,29,,0,0,5,7,0,-1,1,5,-1,0
840,2,1990,5,28,,0,0,5,6,0,0,0,6,,1
840,2,1990,1,74,,1,0,,6,1,-2,,10,1,1
840,2,1990,10,81,,1,0,4,6,1,1,1,4,1,1
840,2,1990,1,36,,,0,5,,0,1,0,10,1,1
840,2,1990,2,63,,0,1,5,8,0,1,1,10,1,1
840,2,1990,4,36,,1,0,5,5,0,0,0,10,1,1
